stateDist,state,senate,district,2022 District Description,Notes,competitiveness,piv2022,biden2020Pct,trump2020Pct,clinton2016Pct,trump2016Pct,incumbentMember,incumbentParty,district_jungleElec,samePartyGen2022,demCand,demCand2,repCand,repCand2,thirdCand,thirdParty,winner2022,demPct,demPct2Party,demPct2ndDem,repPct2ndRep...27,repPct_incomplete,repPct2ndRep...29,thirdPct,demCong2022_count,dem2Cong2022_count,repCong2022_count,rep2Cong2022_count,otherCong2022_count,primaryDate,demRunoff,repRunoff,primaryNotes,demGovCand,demGovCand2,repGovCand,repGovCand2,thirdGovCand,thirdGovParty,demGovCandPctByDistrict2022,repGovCandPctByDistrict2022,govCandResultsByDistrictSources,demSenateCand,demSenateCand2,repSenateCand,repSenateCand2,thirdSenateCand,thirdSenateParty,demSenCandPctByDistrict2022,repSenCandPctByDistrict2022,demSenCandPctByDistrictSpecialElections2022,repSenCandPctByDistrictSpecialElections2022,senCandResultsByDistrictSources,CHECKrepReceipts,CHECKdemReceipts,whitePct,hispPct,blackPct,asianPct,nativePct,pacificPct,whitePct_acs,hispPct_acs,blackPct_acs,asianPct_acs,nativePct_acs,pacificPct_acs,baPct,baRank_acs,whiteBAPct,nonCollWhitePct,medianIncome,dem_candStem,dem_partyLeader,dem_candidate,dem_inc,dem_thetaStart,dem_primaryPct,dem_webIdeal,dem_twIdeal,dem_avgIdeal,dem_receipt,dem_itemized,dem_Individual_Unitemized_Contribution,dem_Individual_Contribution,dem_followersCampaign,dem_followersOfficial,dem_screenName,dem_officialScreenName,rep_candStem,rep_candidate,rep_partyLeader,rep_inc,rep_thetaStart,rep_primaryPct,rep_webIdeal,rep_twIdeal,rep_avgIdeal,rep_receipt,rep_Itemized,rep_Individual_Unitemized_Contribution,rep_Individual_Contribution,rep_followersCampaign,rep_followersOfficial,rep_screenName,rep_officialScreenName,onePartyGeneral,house_cand_dem_gender,house_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman,probCon_dem,probCon_rep,UtahDum,trump2016Pct2Party,trump2020Pct2Party,dem_followers,rep_followers,moneyOutlier,Sen_Total_Receipt_Republican,Sen_Total_Receipt_Democrat,Sen_Total_Disbursement_Republican,Sen_Total_Disbursement_Democrat,Sen_Coverage_Start_Date_Republican,Sen_Coverage_Start_Date_Democrat,Sen_Coverage_End_Date_Republican,Sen_Coverage_End_Date_Democrat,Sen_Individual_Itemized_Contribution_Republican,Sen_Individual_Itemized_Contribution_Democrat,Sen_Individual_Unitemized_Contribution_Republican,Sen_Individual_Unitemized_Contribution_Democrat,Sen_Individual_Contribution_Republican,Sen_Individual_Contribution_Democrat,Sen_Total_Contribution_Republican,Sen_Total_Contribution_Democrat,Sen_Other_Receipts_Republican,Sen_Other_Receipts_Democrat,senState
AR-03,Arkansas,FALSE,3,"Northwest: Fayetteville, Springdale",NA,6,R+15,36.79273,60.20968,31.8,60.4,Steve Womack,Republican,0,0,Lauren Mallett-Hays,NA,Steve Womack,NA,Michael Kalagias,Libertarian,Steve Womack,32.8913000697712,34.0559039001213,NA,NA,63.7,NA,3.4,73541,NA,142401,NA,7646,NA,NA,NA,NA,Chris Jones,NA,Sarah Sanders,NA,Ricky Harrington,Libretarian,38.3,59.6,https://twitter.com/DrewSav/status/1679690346559594497,Natalie James,NA,John Boozman,NA,Kenneth Cates,Libretarian,33.3,63.2,NA,NA,NA,1593084.65,43495.76,71.6233466992251,13.8897569950227,3.56005911361361,4.1797986111479,5.61861831639202,1.35265649305133,82.7679395091028,8.27511846659676,3.40103604065316,2.40974067445143,2.88222725086534,0.192976369757705,29.8030925293815,238,31.8045597974396,56.4439606948216,6.460800000000001,AR-03-mallett-hays_lauren-,0,Lauren Mallett-Hays,0,-0.940019875808762,100,-0.86,-1.11,-1.02,0.06574189,0.04795058,0.01779131,0.036766890000000003,FALSE,FALSE,@Lauren4Arkansas,NA,AR-03-womack_steve-,Steve Womack,0,1,0.838672000662821,78.7,0.85,0.61,0.67,1.66416878,1.59107657,0.07309221,0.73978377,FALSE,FALSE,@womack4congress,@rep_stevewomack,0,F,M,1,0,0.15386423037273486,0.7485711049046899,FALSE,0.65509761388286325,0.6207029289272298,0,0,FALSE,6769987.02,81480.89,6784608.71,81265.58,01/01/2021,04/01/2021,12/31/2022,12/31/2022,3058152.66,19874.22,167335.04,49563.05,3225487.7,69437.27,6048905.03,70512.27,1268.76,0,AR-Sen03
AR-04,Arkansas,FALSE,4,"South: Pine Bluff, Hot Springs",NA,6,R+20,31.0016,66.24822,32.5,62.9,Bruce Westerman,Republican,0,0,John White,NA,Bruce Westerman,NA,Gregory Maxwell,Libertarian,Bruce Westerman,26.1864547568945,26.9450841662908,NA,NA,71,NA,2.8,56745,NA,153850,NA,6101,NA,NA,NA,NA,Chris Jones,NA,Sarah Sanders,NA,Ricky Harrington,Libretarian,30.5,67.9,https://twitter.com/DrewSav/status/1679690346559594497,Natalie James,NA,John Boozman,NA,Kenneth Cates,Libretarian,27.2,70,NA,NA,NA,1705332.07,0,69.6193343958258,6.02984451204377,19.7575668351704,1.06477495074132,3.31398364491981,0.149958658657459,74.3402495639618,2.94211516930015,20.4733537939208,0.544638066698755,1.52315790018477,0.0743550860776571,17.7147106208948,425,19.6035625830026,59.7669122163302,4.5508,AR-04-white_john-,0,John White,0,-0.940019875808762,100,NA,NA,NA,0,0,0,0,FALSE,FALSE,NA,NA,AR-04-westerman_bruce-,Bruce Westerman,0,1,0.983245855000024,100,0.93,0.91,0.92,1.94429145,1.90967957,0.03461188,0.90987888,FALSE,FALSE,@WestermanAR,@RepWesterman,0,M,M,0,0,NA,0.8212136203856283,FALSE,0.6593291404612158,0.6812168906842193,0,0,FALSE,6769987.02,81480.89,6784608.71,81265.58,01/01/2021,04/01/2021,12/31/2022,12/31/2022,3058152.66,19874.22,167335.04,49563.05,3225487.7,69437.27,6048905.03,70512.27,1268.76,0,AR-Sen03
AZ-01,Arizona,FALSE,1,Scottsdale and North Phoenix,NA,3,R+2,50.10688,48.62156,44.6,48.8,David Schweikert,Republican,0,0,Jevin Hodge,NA,David Schweikert,NA,NA,NA,David Schweikert,49.558063168611,49.558063168611,NA,NA,50.4,NA,NA,179141,NA,182336,NA,0,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,51.7,48.3,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=0,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,52.5,45.9,NA,NA,2022 Statewides by CD,5767907.68,2668926.89,73.6483702970419,13.8601609719805,4.0144616538672,5.47784329519113,3.07064198183685,0.284375634080806,78.8515683162649,11.687722801889,3.63638410121095,3.39342251036727,1.98533869103036,0.148413996259903,48.9000322724912,38,52.5974499089253,37.3776541687155,8.6002,AZ-01-hodge_jevin-,0,Jevin Hodge,0,-0.940019875808762,61.9,-1,NA,-1,2.5654145,2.06673441,0.49868009,2.14559364,FALSE,FALSE,@JevinForAZ,NA,AZ-01-schweikert_david-,David Schweikert,0,1,0.968992094713257,43.4,1.01,0.82,0.87,2.01840926,1.96767904,0.05073022,1.04904651,FALSE,FALSE,@DavidSchweikert,@RepDavid,0,M,M,0,0,0.15865525393145705,0.8078497978963037,FALSE,0.5224839400428265,0.4924777500789033,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-02,Arizona,FALSE,2,"North: Flagstaff, Navajo Nation, Prescott",NA,4,R+6,45.29072,53.16609,41.1,51.2,Tom O'Halleran,Democrat,0,0,Tom O'Halleran,NA,Eli Crane Flip,NA,Write-ins,NA,Eli Crane,46.1202364902473,46.1310775702091,NA,NA,53.9,NA,0.1,149151,NA,174169,NA,76,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,45.6,54.4,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=1,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,46.6,51.2,NA,NA,2022 Statewides by CD,7205242.69,4771625.71,60.0336664444512,14.6386982732423,2.73754651808458,1.96223184979293,20.8299192228079,0.339528319748488,61.3028560478536,13.8532114638381,2.58975430620784,1.2525047617317,20.5974424586229,0.170315538030254,23.3383408018415,349,30.0919013083049,42.8556611067612,5.867100000000001,AZ-02-ohalleran_tom-,0,Tom O'Halleran,1,-0.627429057404588,100,-0.7,-0.26,-0.4,4.30086423,3.84752864,0.45333559,2.71578432,FALSE,FALSE,@TomOHalleran,@RepOHalleran,AZ-02-crane_eli-,Eli Crane,0,0,1.49841747679315,34.4,1.06,1.21,1.07,3.77976567,2.35655212,1.42321355,3.0714965,FALSE,FALSE,@EliCraneAZ,NA,0,M,M,0,0,0.3445782583896758,0.8576903456440608,FALSE,0.5547128927410617,0.539994033932239,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-03,Arizona,FALSE,3,Phoenix and part of Glendale,NA,0,D+24,74.50999,23.88015,71.4,21.5,Ruben Gallego,Democrat,0,0,Ruben Gallego,NA,Jeff Zink,NA,NA,NA,Ruben Gallego,76.9801664374725,76.9801664374725,NA,NA,23,NA,NA,108599,NA,32475,NA,0,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,75.6,24.4,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=2,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,76.3,21.4,NA,NA,2022 Statewides by CD,330602.28,2244655.55,23.7913156759707,58.1999348631686,11.8735641289709,3.77406321793551,5.12926140114606,0.458598501852879,29.9903045954443,51.8213826933701,11.998562329027,2.67877150127904,3.11029465599063,0.127571112575406,16.1005017074074,429,31.5376491296695,20.5320675592139,5.6271,AZ-03-gallego_ruben-,0,Ruben Gallego,1,-1.17009007403648,100,-0.89,-1.34,-1.22,2.93346525,2.05288963,0.88057562,2.03944938,FALSE,FALSE,@standwithraul,@RepRaulGrijalva,AZ-03-zink_jeffrey-,Jeffrey Zink,0,0,0.991787533242372,100,1.02,1.38,1.16,0.07378124,0.06321362,0.01056762,0.03328124,FALSE,FALSE,@realJeffZink,NA,0,M,M,0,0,0.11123243744783462,0.8769755969486567,FALSE,0.23143164693218513,0.24270877142770605,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-04,Arizona,FALSE,4,"Tempe, parts of Mesa and Chandler",NA,1,D+2,54.16936,43.86981,46.5,44.1,Greg Stanton,Democrat,0,0,Greg Stanton,NA,Kelly Cooper,NA,Write-ins,NA,Greg Stanton,56.0987276740315,56.1063353700341,NA,NA,43.9,NA,0.1,148941,NA,116521,NA,36,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,56.3,43.7,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=3,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,57.1,40.7,NA,NA,2022 Statewides by CD,3655272.83,4326342.97,59.4158657476966,23.1421462243527,6.61308657874445,7.27528558822828,4.3396691389823,0.597330535085418,67.0594844974692,18.8509605968036,6.79702560331527,3.96987117591069,2.74365415078844,0.276787953968325,35.37838120181,149,39.2984355608283,40.7061561948077,7.0203999999999995,AZ-04-stanton_greg-,0,Greg Stanton,1,-1.0051537050039001,100,-0.84,-0.56,-0.68,4.31455089,4.05089715,0.26365374,3.01711548,FALSE,FALSE,@gregstantonaz,@RepGregStanton,AZ-04-cooper_kelly-,Kelly Cooper,0,0,0.991787533242372,28.6,1.03,1.09,1.06,2.34207693,2.31003472,0.03204221,0.64230898,FALSE,FALSE,@KellyCooperAZ,NA,0,M,M,0,0,0.24825223045357053,0.8554277003360904,FALSE,0.48675496688741726,0.4474722705220781,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-05,Arizona,FALSE,5,"East Valley: parts of Mesa, Gilbert, Apache Junction",NA,6,R+11,41.0325,57.4114,35.3,56.6,Andy Biggs,Republican,0,0,Javier Ramos,NA,Andy Biggs,NA,Clint Smith,Independent,Andy Biggs,37.3901551665164,39.7225700099436,NA,NA,56.7,NA,5.9,120243,NA,182464,NA,18883,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,42.9,57,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=4,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,44.1,53.9,NA,NA,2022 Statewides by CD,1916882.6,36011.9,70.4075727796306,15.3748039692377,4.54774247892455,7.19869472617327,2.56329482341823,0.518411483122522,75.3150598315516,14.6304755666534,3.69401381587292,4.59437407356224,1.32933762184491,0.109610721026517,37.196667583195,126,37.6927794001248,46.9267204741729,9.7042,AZ-05-ramos_javier-,0,Javier Ramos,0,-0.940019875808762,100,-1.05,-1.15,-1.09,0.01664254,0.01627034,3.722e-4,0.00670165,FALSE,FALSE,@RamosAZ5,NA,AZ-05-biggs_andy-,Andy Biggs,0,1,1.49841747679315,100,1.3,1.47,1.43,2.11601471,1.10932942,1.00668529,1.9872652,FALSE,FALSE,@andybiggs4az,@RepAndyBiggsAZ,0,M,M,0,0,0.13785657203203547,0.9236414904632609,FALSE,0.6158868335146899,0.5831890040926863,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-06,Arizona,FALSE,6,"Southeast: parts of Tucson, Casa Grande",NA,4,R+3,49.27922,49.20672,43.8,49,OPEN (Kirkpatrick),Democrat,0,0,Kirsten Engel,NA,Juan Ciscomani,NA,Write-ins,NA,Juan Ciscomani,49.2348611298002,49.2507947418163,NA,NA,50.7,NA,0.1,171969,NA,177201,NA,113,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,52,47.7,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=5,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,53.6,44.3,NA,NA,2022 Statewides by CD,5259005.44,3631704.15,67.3441941117687,21.3131621302733,4.35266502084261,4.31141564736611,3.20904559845836,0.546048310020952,69.7145853844365,21.4939122432926,3.72340162373161,2.89949718081536,1.72350386967929,0.231042859192488,36.6503783102144,138,41.0860890472174,41.0715887544885,6.8146,AZ-06-engel_kirsten-,0,Kirsten Engel,0,-0.940019875808762,59.6,-0.9,-0.89,-0.89,2.4748778,2.0242687,0.4506091,2.2336236,FALSE,FALSE,@EngelForArizona,NA,AZ-06-ciscomani_juan-,Juan Ciscomani,0,0,0.991787533242372,47.3,0.89,0.7,0.8,3.39884675,3.16778608,0.23106067,2.46161349,FALSE,FALSE,@juanciscomani,NA,0,F,M,1,0,0.18673294303717258,0.7881446014166034,FALSE,0.5280172413793104,0.49963192715630267,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-07,Arizona,FALSE,7,South: parts of Tucson and Yuma,Rep receipts listed as -1308815 (negative sign confirmed).  Have set to NA for now,0,D+15,65.64462,32.87283,63.4,29.8,Raúl Grijalva,Democrat,0,0,Raul Grijalva,NA,Luis Pozzolo,NA,Write-ins,NA,Raul Grijalva,64.5444241353606,64.5444241353606,NA,NA,35.5,NA,0.1,126418,NA,69444,NA,0,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,66.5,33.3,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=6,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,67.9,29.7,NA,NA,2022 Statewides by CD,NA,608375.83,32.8960785129122,55.4836777976463,4.94930760593837,3.0179232336674,5.82442716347154,0.359629059757974,37.6166232155585,51.6344737752554,4.40062993078702,2.03952380862355,3.95672912408994,0.148597118425854,19.7804479748392,408,31.932640118167,25.6046422995273,5.0668,AZ-07-grijalva_raul-,0,Raul Grijalva,1,-1.55595972751395,100,-1.38,-1.49,-1.43,0.66051391,0.50548549,0.15502842,0.44776456,FALSE,FALSE,@RubenGallego,@RepRubenGallego,AZ-07-pozzolo_luis-,Luis Pozzolo,0,0,0.991787533242372,68.5,0.94,1.2,1,0.26810204,0.23838982,0.02971222,0.08948232,FALSE,FALSE,@Luis4Congress,NA,0,M,M,0,0,0.0763585095367391,0.8413447460685429,FALSE,0.3197424892703863,0.33367520170284554,0,0,FALSE,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-08,Arizona,FALSE,8,"West Valley: Sun City, Peoria",NA,6,R+10,42.53686,56.07144,37.2,56.1,Debbie Lesko,Republican,0,0,NA,NA,Debbie Lesko,NA,Write-ins,NA,Debbie Lesko,NA,NA,NA,NA,NA,NA,0,0,NA,197555,NA,7158,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,44.6,55.4,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=7,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,45.6,52.2,NA,NA,2022 Statewides by CD,1126166.54,12211.66,68.6407465996804,18.0872357846372,5.36546976477976,5.31332225728754,2.95046781719755,0.361216881165688,74.8645763935638,15.0661160195749,4.21548485662364,3.68076653423697,1.74664187824607,0.136208418063922,31.2573221795558,205,32.4996748081368,50.5338325191664,7.309500000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,AZ-08-lesko_debbie-,Debbie Lesko,0,1,1.06062341084247,100,1.06,1.13,1.12,1.1989764,0.94955475,0.24942165,0.70115561,FALSE,FALSE,@DebbieLesko,@RepDLesko,0,NA,F,0,NA,NA,0.8686431189572693,FALSE,0.6012861736334405,0.5686279958177963,0,0,NA,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
AZ-09,Arizona,FALSE,9,"West: Surprise, Buckeye, Lake Havasu City",NA,6,R+16,36.39635,62.15979,32.3,61.4,Paul Gosar,Republican,0,0,NA,NA,Paul Gosar,NA,Write-ins,NA,Paul Gosar,NA,NA,NA,NA,NA,NA,0,0,NA,192796,NA,4389,NA,NA,NA,NA,Katie Hobbs,NA,Kari Lake,NA,NA,NA,36.4,63.5,https://docs.google.com/spreadsheets/d/19EgmjNe3XM59snFVlXE9ACsCkh1jOoPHmEGa7gqfqbs/edit#gid=8,Mark Kelly,NA,Blake Masters,NA,Marc Victor,Libretarian,37.6,60,NA,NA,2022 Statewides by CD,1374911.31,0,62.2785088547215,25.8107458188545,5.21746552575986,3.47262004225054,3.73295164496416,0.519514200875542,67.0799413533209,23.3373648405566,4.73819609034192,2.31495291452662,1.99026291573788,0.218026803195557,19.8373898131713,406,21.4415130775566,52.6969869556314,6.7407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,AZ-09-gosar_paul-,Paul Gosar,0,1,1.49841747679315,65.6,1.28,1.5,1.46,0.94914558,0.57137188,0.3777737,0.88596259,FALSE,FALSE,@DrPaulGosar,@RepGosar,0,NA,M,NA,0,NA,0.9278549630341062,FALSE,0.6552828175026681,0.6307043883820938,0,0,NA,15659648.59,92771344.07,15559518.7,92715992.35,03/17/2021,01/01/2021,12/31/2022,12/31/2022,8862047.69,47574805.44,3776129.31,38607394.7,12638177,86182200.14,13095797.41,87710885.23,232694.66,281046.71,AZ-Sen03
CA-01,California,FALSE,1,"North State: Chico, Redding, Susanville",NA,6,R+12,39.21724,58.32371,35.6,58.3,Doug LaMalfa,Republican,0,0,Max Steiner,NA,Doug LaMalfa,NA,NA,NA,Doug LaMalfa,37.9270991978881,37.9270991978881,NA,NA,62.1,NA,NA,93386,NA,152839,NA,0,NA,NA,NA,NA,Gavin Newsom,NA,Brian Dahle,NA,NA,NA,32.8,67.2,https://docs.google.com/spreadsheets/d/1a5u0dC4LZ515pLx6fSa25Y0TkmGhUgA0Xun_pMQjqmg/edit#gid=247309633,Alex Padilla,NA,Mark Meuser,NA,NA,NA,36.3,63.7,NA,NA,Greg Giroux,874501.18,638701.86,65.3258589646019,19.5311194847141,2.69404643580947,6.73570670415101,6.00486328958848,0.656932212628016,73.697197908224,14.9420826421218,2.47897483478616,4.93538563736171,3.30806763433271,0.220044442117842,21.8455248941451,380,24.2319480201054,55.8389312188289,6.0424,CA-01-steiner_max-,0,Max Steiner,0,-0.940019875808762,32.9,-0.95,-1.22,-1.13,0.62743286,0.34590395,0.28152891,0.61279561,FALSE,FALSE,@MaxSteinerCA,NA,CA-01-lamalfa_doug-,Doug LaMalfa,0,1,1.07691342259877,57,1.04,1.03,1.04,0.96120918,0.90813462,0.05307456,0.48873955,FALSE,FALSE,@DougLaMalfa,@RepLaMalfa,0,M,M,0,0,0.12923811224001788,0.8508300496690187,FALSE,0.6208732694355696,0.5979407623157248,0,0,FALSE,1052436.88,11784617.88,1032273.58,4566222.01,01/01/2021,01/01/2021,12/31/2022,12/31/2022,495353.17,8827567.46,541685.98,524723.26,1037039.15,9352290.72,1047788.15,11580339,0,1106.01,CA-Sen03
CA-02,California,FALSE,2,"Northern coast: Marin County, Mendocino",NA,0,D+23,73.52312,24.04364,68.9,23.4,Jared Huffman,Democrat,0,0,Jared Huffman,NA,Douglas Brower,NA,NA,NA,Jared Huffman,74.4034798493275,74.4034798493275,NA,NA,25.6,NA,NA,229720,NA,79029,NA,0,NA,NA,NA,NA,Gavin Newsom,NA,Brian Dahle,NA,NA,NA,70.7,29.3,https://docs.google.com/spreadsheets/d/1a5u0dC4LZ515pLx6fSa25Y0TkmGhUgA0Xun_pMQjqmg/edit#gid=247309634,Alex Padilla,NA,Mark Meuser,NA,NA,NA,72.7,27.3,NA,NA,Greg Giroux,79612,899358.59,68.3961112720385,17.9087183926938,2.56064339114784,5.93138419577734,5.39777442904243,0.597564825693986,78.0565720238254,11.6416927090289,2.15247914385178,4.45595947185199,3.08394989182403,0.202106537745844,41.6823787222827,87,46.8270364535339,41.5049925878498,8.6015,CA-02-huffman_jared-,0,Jared Huffman,1,-0.935921155039606,69.2,-0.99,-1.06,-1.02,0.93868941,0.88170516,0.05698425,0.51005239,FALSE,FALSE,@JaredHuffman,@RepHuffman,CA-02-brower_douglas-,Douglas Brower,0,0,0.991787533242372,8.2,NA,NA,NA,0.015677,0.012257,0.00342,0.005427,FALSE,FALSE,NA,NA,0,M,M,0,0,0.15386423037273486,NA,FALSE,0.2535211267605633,0.24643269900527598,0,0,FALSE,1052436.88,11784617.88,1032273.58,4566222.01,01/01/2021,01/01/2021,12/31/2022,12/31/2022,495353.17,8827567.46,541685.98,524723.26,1037039.15,9352290.72,1047788.15,11580339,0,1106.01,CA-Sen03
CA-03,California,FALSE,3,"North central: Sacramento exurbs, Lake Tahoe",NA,4,R+4,47.86755,49.6692,42.5,50.3,OPEN (McClintock),Republican,0,0,Kermit Jones,NA,Kevin Kiley,NA,NA,NA,Kevin Kiley,46.3517041741697,46.3517041741697,NA,NA,53.6,NA,NA,156761,NA,181438,NA,0,NA,NA,NA,NA,Gavin Newsom,NA,Brian Dahle,NA,NA,NA,43.2,56.8,https://docs.google.com/spreadsheets/d/1a5u0dC4LZ515pLx6fSa25Y0TkmGhUgA0Xun_pMQjqmg/edit#gid=247309635,Alex Padilla,NA,Mark Meuser,NA,NA,NA,45.9,54.1,NA,NA,Greg Giroux,3562831.72,2987921.64,72.315258699918,12.391100954652,2.37214039096848,8.88993765369234,3.62552472739015,0.645652731894318,78.4644692460406,10.9778872583732,2.0742846848261,6.02700191036108,1.89448599514472,0.207624677370159,38.5645479697485,110,38.7727948469776,48.0416015575034,9.4516,CA-03-jones_kermit-,0,Kermit Jones,0,-0.940019875808762,40.1,-0.9,-0.67,-0.82,3.261535,2.55824625,0.70328875,2.83043278,FALSE,FALSE,@DrKermitJones,NA,CA-03-kiley_kevin-,Kevin Kiley,0,0,1.49841747679315,36.6,0.84,1.27,1.18,3.212844,2.46387002,0.74897398,2.91560591,FALSE,FALSE,@KevinKileyCA,NA,0,M,M,0,0,0.20610805358581305,0.8809998925447993,FALSE,0.5420258620689655,0.5092357496020731,0,0,FALSE,1052436.88,11784617.88,1032273.58,4566222.01,01/01/2021,01/01/2021,12/31/2022,12/31/2022,495353.17,8827567.46,541685.98,524723.26,1037039.15,9352290.72,1047788.15,11580339,0,1106.01,CA-Sen03
CA-04,California,FALSE,4,"Santa Rosa, Napa, Davis",NA,0,D+17,67.05671,30.49858,63.7,29.3,Mike Thompson,Democrat,0,0,Mike Thompson,NA,Matt Brock,NA,NA,NA,Mike Thompson,67.8019370886945,67.8019370886945,NA,NA,32.2,NA,NA,176900,NA,84007,NA,0,NA,NA,NA,NA,Gavin Newsom,NA,Brian Dahle,NA,NA,NA,63.3,36.7,https://docs.google.com/spreadsheets/d/1a5u0dC4LZ515pLx6fSa25Y0TkmGhUgA0Xun_pMQjqmg/edit#gid=247309636,Alex Padilla,NA,Mark Meuser,NA,NA,NA,65.7,34.3,NA,NA,Greg Giroux,15809.94,2118685.26,55.3201965608396,27.5430549375769,4.08334860104169,10.0261404978145,3.99419608972178,0.840978093019604,65.1420202920472,20.5435250913919,3.91085108625507,8.12273600553251,1.49130089884856,0.279399337651603,34.1839284670239,164,40.2767590826854,38.9049257174253,8.464400000000001,CA-04-thompson_mike-,0,Mike Thompson,1,-0.538852118479682,67,-0.64,-0.52,-0.56,2.27829913,2.18018482,0.09811431,0.99091594,FALSE,FALSE,@Mike_CA05,@RepThompson,CA-04-brock_matt-,Matt Brock,0,0,0.991787533242372,15.8,0.86,NA,0.86,0.011265,0.008838,0.002427,0.005427,FALSE,FALSE,NA,NA,0,M,M,0,0,0.28773971884902705,0.8051054787481916,FALSE,0.3150537634408602,0.31262866421697894,0,0,FALSE,1052436.88,11784617.88,1032273.58,4566222.01,01/01/2021,01/01/2021,12/31/2022,12/31/2022,495353.17,8827567.46,541685.98,524723.26,1037039.15,9352290.72,1047788.15,11580339,0,1106.01,CA-Sen03
